StationCode,DateTime,Analyte,Result,Units,Method,Depth,Purpose,Analyte.Unit,Sampling.Date,Sampling.Time,Region,date,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity
LIS,9/3/2019 11:18,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
RCS,9/3/2019 10:20,DOP,0.053,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DisNitrateNitrite,0.103,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,TOP,0.14,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DON,0.43,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,TKN,0.597,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,VSS,5,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,TOC,5.3,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DOC,5.6,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DisChloride,16,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DisSilica,23.3,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DisCalcium,32.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,TSS,50,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,TDS,300,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RD22,9/3/2019 12:04,DOP,0.06,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DisNitrateNitrite,0.083,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,TOP,0.155,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DON,0.42,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,TKN,0.568,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,VSS,4,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,TOC,5.4,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DOC,5.4,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DisChloride,16.3,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DisSilica,24.2,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DisCalcium,32.7,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,TSS,46,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,TDS,306,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RMB,9/3/2019 9:24,DOP,0.058,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DisNitrateNitrite,0.099,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,TOP,0.145,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DON,0.44,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,TKS,0.562,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKS (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DOC,5.3,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,TOC,5.5,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,VSS,6,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DisChloride,16,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DisSilica,23.7,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DisCalcium,32,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,TSS,57,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,TDS,300,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
RMB,9/3/2019 9:24,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.4,0.19,495,511,7.72,5.05,39.4
BL5,9/4/2019 11:23,DisNitrateNitrite,0.087,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,TOP,0.113,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DOP,0.119,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DON,0.18,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,TKN,0.25,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,TOC,3.2,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,TOC,3.2,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DOC,3.3,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DOC,3.3,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,TSS,4,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DisChloride,9.05,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DisChloride,9.05,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DisCalcium,15,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DisSilica,15.4,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,TDS,126,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
LIB,9/4/2019 10:50,TOP,0.075,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DOP,0.085,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DisAmmonia,0.095,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DisNitrateNitrite,0.131,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DON,0.16,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,TKN,0.28,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DOC,2.2,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,TOC,2.2,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DisChloride,6,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,TSS,6,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DisCalcium,11.6,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,DisSilica,15.2,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,TDS,82,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
RVB,9/4/2019 9:40,TOP,0.056,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DOP,0.067,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DisAmmonia,0.112,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DisNitrateNitrite,0.181,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,TKN,0.223,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DOC,2.1,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,TOC,2.3,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DisChloride,5.03,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,TSS,8,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,TSS,8,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DisCalcium,10.9,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DisSilica,16.3,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,TDS,84,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,DON,NA,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RYI,9/4/2019 10:30,TOP,0.052,mg/L as P,EPA 365.4 [1]*,1,Duplicate Sample,TOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,TOP,0.059,mg/L as P,EPA 365.4 [1]*,1,Normal Sample,TOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DOP,0.063,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Duplicate Sample,DOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DOP,0.072,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample,DOP (mg/L as P),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample,DON (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,TKN,0.104,mg/L as N,EPA 351.2 [1]*,1,Duplicate Sample,TKN (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DisAmmonia,0.127,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DON,0.13,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Duplicate Sample,DON (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DisAmmonia,0.135,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DisNitrateNitrite,0.152,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DisNitrateNitrite,0.161,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Duplicate Sample,DisNitrateNitrite (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,TKN,0.264,mg/L as N,EPA 351.2 [1]*,1,Normal Sample,TKN (mg/L as N),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,TOC,2.1,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Duplicate Sample,TOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DOC,2.1,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Duplicate Sample,DOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DOC,2.2,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,TOC,2.2,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,TSS,4,mg/L,EPA 160.2 [1]*,1,Duplicate Sample,TSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DisChloride,5.2,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DisChloride,5.2,mg/L,EPA 300.0 28d Hold [1]*,1,Duplicate Sample,DisChloride (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,TSS,6,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DisCalcium,11.1,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DisCalcium,11.1,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisCalcium (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,DisSilica,16.2,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,DisSilica,16.2,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisSilica (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,TDS,80,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,TDS,80,mg/L,Std Method 2540 C [1]*,1,Duplicate Sample,TDS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,VSS,NA,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,VSS,NA,mg/L,EPA 160.4 [1]*,1,Duplicate Sample,VSS (mg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
