Date,Year,Month,DateTime,Time,StationCode,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,FlowMeterSpeed,StartMeter,EndMeter,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUEZoop,WYType,FlowPulseType,NetFlowDays,SamplePeriod
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,25,119.67957,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,26,124.4667527,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,1,4.787182798,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,89,Cladocera,Pleuroxus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Pleuroxus,NA,Pleuroxus sp.,Genus,Pleuroxus sp.,NA,11,52.65901078,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,103,Cladocera,Simocephalus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Simocephalus,NA,Simocephalus sp.,Genus,Simocephalus sp.,NA,1,4.787182798,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,2,9.574365596,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,50,239.3591399,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,4,19.14873119,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,76,100.0521205,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,97,127.6981011,W,MA-Ag,26,During
9/3/2019,2019,9,9/3/2019 11:18,11:18:00,LIS,24.4,0.22,533,540,7.86,4.51,39.5,Low,926687,928200,90,1.1,90,4,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,136,179.0406366,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,85,Calanoids,Arctodiaptomus dorsalis,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Arctodiaptomus,dorsalis,Arctodiaptomus dorsalis,Species,Arctodiaptomus dorsalis,NA,1,6.315482892,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,22,138.9406236,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,128,Cyclopoids,Ergasilus sp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Ergasilidae,Ergasilus,NA,Ergasilus sp.,Genus,Ergasilus sp.,NA,1,6.315482892,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,73,Calanoids,Pseudodiaptomus spp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,NA,Pseudodiaptomus sp.,Genus,Pseudodiaptomus sp.,NA,3,18.94644867,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,22,138.9406236,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,13,82.10127759,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,39,Cladocera,Camptocercus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Eurycercidae,Camptocercus,NA,Camptocercus sp.,Genus,Camptocercus sp.,NA,1,6.315482892,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,26,164.2025552,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,3,18.94644867,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,4,25.26193157,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,5,31.57741446,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,86,Cladocera,Kurzia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Kurzia,NA,Kurzia sp.,Genus,Kurzia sp.,NA,8,50.52386313,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,45,Cladocera,Macrothrix,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Macrothricidae,Macrothrix,NA,Macrothrix sp.,Genus,Macrothrix sp.,NA,1,6.315482892,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,11,69.47031181,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,123,Cladocera,Pseudochydorus sp.,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Pseudochydorus,NA,Pseudochydorus sp.,Genus,Pseudochydorus sp.,NA,3,18.94644867,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,103,Cladocera,Simocephalus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Simocephalus,NA,Simocephalus sp.,Genus,Simocephalus sp.,NA,1,6.315482892,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,104,656.8102207,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,5,31.57741446,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,119,134.2040114,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,53,59.77153451,W,MA-Ag,26,During
9/17/2019,2019,9,9/17/2019 10:14,10:14:00,LIS,21.6,0.28,562,601,7.52,5.24,27.8,Low,921030,921843,58,1,58,5.6,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,134,151.1204835,W,MA-Ag,26,During
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,85,Calanoids,Arctodiaptomus dorsalis,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Arctodiaptomus,dorsalis,Arctodiaptomus dorsalis,Species,Arctodiaptomus dorsalis,NA,3,29.64579844,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,31,306.3399172,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,8,79.05546251,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,157,1551.463452,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,16,158.110925,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,1,9.881932813,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,1,9.881932813,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,2,19.76386563,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,4,39.52773125,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,3,29.64579844,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,102,1007.957147,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,90,Cyclopoids,Eucyclops spp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Eucyclops,NA,Eucyclops sp.,Genus,Eucyclops sp.,NA,3,29.64579844,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,3,29.64579844,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,46,Harpacticoids,Harpacticoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Harpacticoida,Order,Harpacticoid,NA,1,9.881932813,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,7,691.7352969,W,MA-Ag,26,After
10/1/2019,2019,10,10/1/2019 10:30,10:30:00,LIS,18.7,0.3,643,732,7.97,7.11,29.7,Low,919547,919977,48,1,48,0.1,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,457,45160.43296,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,196,2833.283317,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,1,14.45552713,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,2,28.91105425,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,2,28.91105425,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,1,14.45552713,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,4,57.8221085,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,45,Cladocera,Macrothrix,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Macrothricidae,Macrothrix,NA,Macrothrix sp.,Genus,Macrothrix sp.,NA,1,14.45552713,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,9,130.0997441,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,119,Cyclopoids,Paracyclops fimbriatus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Paracyclops,fimbriatus,Paracyclops fimbriatus,Species,Paracyclops fimbriatus,NA,1,14.45552713,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,271,1175.234355,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,4,17.34663255,W,MA-Ag,26,After
10/15/2019,2019,10,10/15/2019 12:47,12:47:00,LIS,17.2,0.21,269,316,7.93,7.61,31,Low,918469,920000,75,0.3,75,1,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,28,121.4264279,W,MA-Ag,26,After
8/6/2019,2019,8,8/6/2019 11:57,11:57:00,RCS,26.9,0.24,599,578,7.74,4.48,67.3,Low,934462,935251,58,5,58,9,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,34,44.25160408,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 11:57,11:57:00,RCS,26.9,0.24,599,578,7.74,4.48,67.3,Low,934462,935251,58,5,58,9,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,25,32.53794418,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 11:57,11:57:00,RCS,26.9,0.24,599,578,7.74,4.48,67.3,Low,934462,935251,58,5,58,9,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,32,41.64856854,W,MA-Ag,26,Before
8/6/2019,2019,8,8/6/2019 11:57,11:57:00,RCS,26.9,0.24,599,578,7.74,4.48,67.3,Low,934462,935251,58,5,58,9,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,22,28.63339087,W,MA-Ag,26,Before
