"","X","Station.Code","Date","Time","Classification","Organism","Count","Subsample","VolMeso","SubMeso","VolMicro","SubMicro","StartMeter","EndMeter","FlowMeterSpeed","CPUE"
"5257",5257,"SHR-DUP","2019-09-05","10:07:00","Calanoids","Calanoid copepodid",2,1,155,2.4,155,2.4,830569,834000,"Low",3.33272016381343
"5269",5269,"SHR-DUP","2019-09-05","10:07:00","Calanoids","Skistodiaptomus pallidus",2,1,155,2.4,155,2.4,830569,834000,"Low",3.33272016381343
"5274",5274,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Bosmina",23,1,155,2.4,155,2.4,830569,834000,"Low",38.3262818838545
"5276",5276,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Ceriodaphnia",6,1,155,2.4,155,2.4,830569,834000,"Low",9.99816049144029
"5277",5277,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Chydorus",1,1,155,2.4,155,2.4,830569,834000,"Low",1.66636008190672
"5283",5283,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Ilyocryptus",1,1,155,2.4,155,2.4,830569,834000,"Low",1.66636008190672
"5284",5284,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Kurzia",4,1,155,2.4,155,2.4,830569,834000,"Low",6.66544032762686
"5292",5292,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Sida",1,1,155,2.4,155,2.4,830569,834000,"Low",1.66636008190672
"5293",5293,"SHR-DUP","2019-09-05","10:07:00","Cladocera","Simocephalus",2,1,155,2.4,155,2.4,830569,834000,"Low",3.33272016381343
"5311",5311,"SHR","2019-08-05","09:14:00","Microzooplankton_Nauplii","Rotifers",66,1,97,2.8,97,2.8,897949,901025,"Low",65.8022012885652
"5312",5312,"SHR","2019-08-05","09:14:00","Microzooplankton_Nauplii","Copepod nauplii",1,1,97,2.8,97,2.8,897949,901025,"Low",0.997003049826745
"5313",5313,"SHR","2019-08-05","09:14:00","Microzooplankton_Nauplii","Ostracods",7,1,97,2.8,97,2.8,897949,901025,"Low",6.97902134878722
"5315",5315,"SHR","2019-08-05","09:14:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,97,2.8,97,2.8,897949,901025,"Low",0.997003049826745
"5318",5318,"SHR","2019-08-05","09:14:00","Cyclopoids","Cyclopoid copepodid",41,1,97,2.8,97,2.8,897949,901025,"Low",40.8771250428966
"5321",5321,"SHR","2019-08-05","09:14:00","Cyclopoids","Eucyclops",2,1,97,2.8,97,2.8,897949,901025,"Low",1.99400609965349
"5326",5326,"SHR","2019-08-05","09:14:00","Cyclopoids","Mesocyclops edax",1,1,97,2.8,97,2.8,897949,901025,"Low",0.997003049826745
"5327",5327,"SHR","2019-08-05","09:14:00","Cyclopoids","Microcyclops rubellus",5,1,97,2.8,97,2.8,897949,901025,"Low",4.98501524913373
"5338",5338,"SHR","2019-08-05","09:14:00","Calanoids","Arctodiaptomus dorsalis",2,1,97,2.8,97,2.8,897949,901025,"Low",1.99400609965349
"5339",5339,"SHR","2019-08-05","09:14:00","Calanoids","Calanoid copepodid",10,1,97,2.8,97,2.8,897949,901025,"Low",9.97003049826745
"5353",5353,"SHR","2019-08-05","09:14:00","Cladocera","Alona",3,1,97,2.8,97,2.8,897949,901025,"Low",2.99100914948024
"5356",5356,"SHR","2019-08-05","09:14:00","Cladocera","Bosmina",28,1,97,2.8,97,2.8,897949,901025,"Low",27.9160853951489
"5358",5358,"SHR","2019-08-05","09:14:00","Cladocera","Ceriodaphnia",1,1,97,2.8,97,2.8,897949,901025,"Low",0.997003049826745
"5359",5359,"SHR","2019-08-05","09:14:00","Cladocera","Chydorus",6,1,97,2.8,97,2.8,897949,901025,"Low",5.98201829896047
"5361",5361,"SHR","2019-08-05","09:14:00","Cladocera","Diaphanosoma",3,1,97,2.8,97,2.8,897949,901025,"Low",2.99100914948024
"5362",5362,"SHR","2019-08-05","09:14:00","Cladocera","Disparalona",2,1,97,2.8,97,2.8,897949,901025,"Low",1.99400609965349
"5364",5364,"SHR","2019-08-05","09:14:00","Cladocera","Graptoleberis",4,1,97,2.8,97,2.8,897949,901025,"Low",3.98801219930698
"5365",5365,"SHR","2019-08-05","09:14:00","Cladocera","Ilyocryptus",8,1,97,2.8,97,2.8,897949,901025,"Low",7.97602439861396
"5368",5368,"SHR","2019-08-05","09:14:00","Cladocera","Macrothrix",6,1,97,2.8,97,2.8,897949,901025,"Low",5.98201829896047
"5370",5370,"SHR","2019-08-05","09:14:00","Cladocera","Monospilus",2,1,97,2.8,97,2.8,897949,901025,"Low",1.99400609965349
"5375",5375,"SHR","2019-08-05","09:14:00","Cladocera","Sida",2,1,97,2.8,97,2.8,897949,901025,"Low",1.99400609965349
"5377",5377,"SHR","2019-08-05","09:14:00","Harpacticoids","Harpacticoids",1,1,97,2.8,97,2.8,897949,901025,"Low",0.997003049826745
"5394",5394,"SHR","2019-08-19","10:00:00","Microzooplankton_Nauplii","Rotifers",9,1,72,5,72,5,957287,960537,"Low",3.53013046037809
"5395",5395,"SHR","2019-08-19","10:00:00","Microzooplankton_Nauplii","Copepod nauplii",2,1,72,5,72,5,957287,960537,"Low",0.784473435639576
"5396",5396,"SHR","2019-08-19","10:00:00","Microzooplankton_Nauplii","Ostracods",9,1,72,5,72,5,957287,960537,"Low",3.53013046037809
"5398",5398,"SHR","2019-08-19","10:00:00","Cyclopoids","Acanthocyclops vernalis adult",6,1,72,5,72,5,957287,960537,"Low",2.35342030691873
"5401",5401,"SHR","2019-08-19","10:00:00","Cyclopoids","Cyclopoid copepodid",55,1,72,5,72,5,957287,960537,"Low",21.5730194800883
"5404",5404,"SHR","2019-08-19","10:00:00","Cyclopoids","Eucyclops pectinifer",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5409",5409,"SHR","2019-08-19","10:00:00","Cyclopoids","Macrocyclops albidus",2,1,72,5,72,5,957287,960537,"Low",0.784473435639576
"5417",5417,"SHR","2019-08-19","10:00:00","Cyclopoids","Paracyclops fimbriatus",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5422",5422,"SHR","2019-08-19","10:00:00","Calanoids","Arctodiaptomus dorsalis",5,1,72,5,72,5,957287,960537,"Low",1.96118358909894
"5423",5423,"SHR","2019-08-19","10:00:00","Calanoids","Calanoid copepodid",6,1,72,5,72,5,957287,960537,"Low",2.35342030691873
"5434",5434,"SHR","2019-08-19","10:00:00","Calanoids","Skistodiaptomus pallidus",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5437",5437,"SHR","2019-08-19","10:00:00","Cladocera","Alona",6,1,72,5,72,5,957287,960537,"Low",2.35342030691873
"5438",5438,"SHR","2019-08-19","10:00:00","Cladocera","Alonella",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5440",5440,"SHR","2019-08-19","10:00:00","Cladocera","Bosmina",54,1,72,5,72,5,957287,960537,"Low",21.1807827622686
"5441",5441,"SHR","2019-08-19","10:00:00","Cladocera","Camptocercus",4,1,72,5,72,5,957287,960537,"Low",1.56894687127915
"5442",5442,"SHR","2019-08-19","10:00:00","Cladocera","Ceriodaphnia",19,1,72,5,72,5,957287,960537,"Low",7.45249763857597
"5443",5443,"SHR","2019-08-19","10:00:00","Cladocera","Chydorus",5,1,72,5,72,5,957287,960537,"Low",1.96118358909894
"5445",5445,"SHR","2019-08-19","10:00:00","Cladocera","Diaphanosoma",3,1,72,5,72,5,957287,960537,"Low",1.17671015345936
"5446",5446,"SHR","2019-08-19","10:00:00","Cladocera","Disparalona",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5447",5447,"SHR","2019-08-19","10:00:00","Cladocera","Eurycercus",4,1,72,5,72,5,957287,960537,"Low",1.56894687127915
"5448",5448,"SHR","2019-08-19","10:00:00","Cladocera","Graptoleberis",6,1,72,5,72,5,957287,960537,"Low",2.35342030691873
"5449",5449,"SHR","2019-08-19","10:00:00","Cladocera","Ilyocryptus",9,1,72,5,72,5,957287,960537,"Low",3.53013046037809
"5450",5450,"SHR","2019-08-19","10:00:00","Cladocera","Kurzia",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5451",5451,"SHR","2019-08-19","10:00:00","Cladocera","Leydigia",1,1,72,5,72,5,957287,960537,"Low",0.392236717819788
"5453",5453,"SHR","2019-08-19","10:00:00","Cladocera","Moina",2,1,72,5,72,5,957287,960537,"Low",0.784473435639576
"5454",5454,"SHR","2019-08-19","10:00:00","Cladocera","Monospilus",8,1,72,5,72,5,957287,960537,"Low",3.1378937425583
"5455",5455,"SHR","2019-08-19","10:00:00","Cladocera","Picripleuroxus",6,1,72,5,72,5,957287,960537,"Low",2.35342030691873
"5459",5459,"SHR","2019-08-19","10:00:00","Cladocera","Sida",2,1,72,5,72,5,957287,960537,"Low",0.784473435639576
"5460",5460,"SHR","2019-08-19","10:00:00","Cladocera","Simocephalus",2,1,72,5,72,5,957287,960537,"Low",0.784473435639576
"5478",5478,"SHR","2019-09-05","09:45:00","Microzooplankton_Nauplii","Rotifers",12,1,117,4.4,117,3.6,834210,838000,"Low",9.10949941066735
"5479",5479,"SHR","2019-09-05","09:45:00","Microzooplankton_Nauplii","Copepod nauplii",6,1,117,4.4,117,3.6,834210,838000,"Low",4.55474970533368
"5480",5480,"SHR","2019-09-05","09:45:00","Microzooplankton_Nauplii","Ostracods",8,1,117,4.4,117,3.6,834210,838000,"Low",6.07299960711157
"5481",5481,"SHR","2019-09-05","09:45:00","Cyclopoids","Acanthocyclops vernalis adult",10,1,117,4.4,117,3.6,834210,838000,"Low",6.21102232545501
"5484",5484,"SHR","2019-09-05","09:45:00","Cyclopoids","Cyclopoid copepodid",51,1,117,4.4,117,3.6,834210,838000,"Low",31.6762138598206
"5486",5486,"SHR","2019-09-05","09:45:00","Cyclopoids","Eucyclops elegans",1,1,117,4.4,117,3.6,834210,838000,"Low",0.621102232545501
"5487",5487,"SHR","2019-09-05","09:45:00","Cyclopoids","Eucyclops pectinifer",3,1,117,4.4,117,3.6,834210,838000,"Low",1.8633066976365
"5493",5493,"SHR","2019-09-05","09:45:00","Cyclopoids","Mesocyclops edax",2,1,117,4.4,117,3.6,834210,838000,"Low",1.242204465091
"5498",5498,"SHR","2019-09-05","09:45:00","Cyclopoids","Paracyclops fimbriatus",1,1,117,4.4,117,3.6,834210,838000,"Low",0.621102232545501
"5499",5499,"SHR","2019-09-05","09:45:00","Cyclopoids","Tropocyclops prasinus",1,1,117,4.4,117,3.6,834210,838000,"Low",0.621102232545501
"5504",5504,"SHR","2019-09-05","09:45:00","Calanoids","Calanoid copepodid",5,1,117,4.4,117,3.6,834210,838000,"Low",3.10551116272751
"5512",5512,"SHR","2019-09-05","09:45:00","Calanoids","Pseudodiaptomus forbesi adult",1,1,117,4.4,117,3.6,834210,838000,"Low",0.621102232545501
"5519",5519,"SHR","2019-09-05","09:45:00","Cladocera","Alona",6,1,117,4.4,117,3.6,834210,838000,"Low",3.72661339527301
"5521",5521,"SHR","2019-09-05","09:45:00","Cladocera","Bosmina",23,1,117,4.4,117,3.6,834210,838000,"Low",14.2853513485465
"5522",5522,"SHR","2019-09-05","09:45:00","Cladocera","Camptocercus",3,1,117,4.4,117,3.6,834210,838000,"Low",1.8633066976365
"5523",5523,"SHR","2019-09-05","09:45:00","Cladocera","Ceriodaphnia",23,1,117,4.4,117,3.6,834210,838000,"Low",14.2853513485465
"5524",5524,"SHR","2019-09-05","09:45:00","Cladocera","Chydorus",4,1,117,4.4,117,3.6,834210,838000,"Low",2.484408930182
"5526",5526,"SHR","2019-09-05","09:45:00","Cladocera","Diaphanosoma",3,1,117,4.4,117,3.6,834210,838000,"Low",1.8633066976365
"5527",5527,"SHR","2019-09-05","09:45:00","Cladocera","Disparalona",2,1,117,4.4,117,3.6,834210,838000,"Low",1.242204465091
"5529",5529,"SHR","2019-09-05","09:45:00","Cladocera","Graptoleberis",3,1,117,4.4,117,3.6,834210,838000,"Low",1.8633066976365
"5530",5530,"SHR","2019-09-05","09:45:00","Cladocera","Ilyocryptus",11,1,117,4.4,117,3.6,834210,838000,"Low",6.83212455800051
"5533",5533,"SHR","2019-09-05","09:45:00","Cladocera","Macrothrix",1,1,117,4.4,117,3.6,834210,838000,"Low",0.621102232545501
"5534",5534,"SHR","2019-09-05","09:45:00","Cladocera","Moina",2,1,117,4.4,117,3.6,834210,838000,"Low",1.242204465091
"5535",5535,"SHR","2019-09-05","09:45:00","Cladocera","Monospilus",3,1,117,4.4,117,3.6,834210,838000,"Low",1.8633066976365
"5540",5540,"SHR","2019-09-05","09:45:00","Cladocera","Simocephalus",1,1,117,4.4,117,3.6,834210,838000,"Low",0.621102232545501
"5558",5558,"SHR","2019-09-16","09:40:00","Microzooplankton_Nauplii","Rotifers",18,1,111,2.5,111,2.9,820462,823989,"Low",17.2926336675558
"5559",5559,"SHR","2019-09-16","09:40:00","Microzooplankton_Nauplii","Copepod nauplii",5,1,111,2.5,111,2.9,820462,823989,"Low",4.80350935209883
"5560",5560,"SHR","2019-09-16","09:40:00","Microzooplankton_Nauplii","Ostracods",5,1,111,2.5,111,2.9,820462,823989,"Low",4.80350935209883
"5561",5561,"SHR","2019-09-16","09:40:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5564",5564,"SHR","2019-09-16","09:40:00","Cyclopoids","Cyclopoid copepodid",82,1,111,2.5,111,2.9,820462,823989,"Low",91.3819619143281
"5567",5567,"SHR","2019-09-16","09:40:00","Cyclopoids","Eucyclops pectinifer",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5578",5578,"SHR","2019-09-16","09:40:00","Cyclopoids","Paracyclops fimbriatus",4,1,111,2.5,111,2.9,820462,823989,"Low",4.45765667874771
"5584",5584,"SHR","2019-09-16","09:40:00","Calanoids","Calanoid copepodid",10,1,111,2.5,111,2.9,820462,823989,"Low",11.1441416968693
"5599",5599,"SHR","2019-09-16","09:40:00","Cladocera","Alona",5,1,111,2.5,111,2.9,820462,823989,"Low",5.57207084843464
"5601",5601,"SHR","2019-09-16","09:40:00","Cladocera","Bosmina",51,1,111,2.5,111,2.9,820462,823989,"Low",56.8351226540333
"5602",5602,"SHR","2019-09-16","09:40:00","Cladocera","Camptocercus",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5603",5603,"SHR","2019-09-16","09:40:00","Cladocera","Ceriodaphnia",27,1,111,2.5,111,2.9,820462,823989,"Low",30.089182581547
"5604",5604,"SHR","2019-09-16","09:40:00","Cladocera","Chydorus",7,1,111,2.5,111,2.9,820462,823989,"Low",7.80089918780849
"5606",5606,"SHR","2019-09-16","09:40:00","Cladocera","Diaphanosoma",2,1,111,2.5,111,2.9,820462,823989,"Low",2.22882833937385
"5609",5609,"SHR","2019-09-16","09:40:00","Cladocera","Graptoleberis",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5610",5610,"SHR","2019-09-16","09:40:00","Cladocera","Ilyocryptus",6,1,111,2.5,111,2.9,820462,823989,"Low",6.68648501812157
"5612",5612,"SHR","2019-09-16","09:40:00","Cladocera","Leydigia",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5614",5614,"SHR","2019-09-16","09:40:00","Cladocera","Moina",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5615",5615,"SHR","2019-09-16","09:40:00","Cladocera","Monospilus",2,1,111,2.5,111,2.9,820462,823989,"Low",2.22882833937385
"5618",5618,"SHR","2019-09-16","09:40:00","Cladocera","Scapholeberis",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5621",5621,"SHR","2019-09-16","09:40:00","Harpacticoids","Harpacticoids",1,1,111,2.5,111,2.9,820462,823989,"Low",1.11441416968693
"5638",5638,"SHR","2019-09-30","09:23:00","Microzooplankton_Nauplii","Rotifers",23,1,59,1.2,59,1.6,786272,789405,"Low",23.9645117494315
"5639",5639,"SHR","2019-09-30","09:23:00","Microzooplankton_Nauplii","Copepod nauplii",1,1,59,1.2,59,1.6,786272,789405,"Low",1.04193529345354
"5640",5640,"SHR","2019-09-30","09:23:00","Microzooplankton_Nauplii","Ostracods",2,1,59,1.2,59,1.6,786272,789405,"Low",2.08387058690708
"5641",5641,"SHR","2019-09-30","09:23:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,59,1.2,59,1.6,786272,789405,"Low",1.38924705793806
"5644",5644,"SHR","2019-09-30","09:23:00","Cyclopoids","Cyclopoid copepodid",163,1,59,1.2,59,1.6,786272,789405,"Low",226.447270443903
"5645",5645,"SHR","2019-09-30","09:23:00","Cyclopoids","Diacyclops thomasi",1,1,59,1.2,59,1.6,786272,789405,"Low",1.38924705793806
"5647",5647,"SHR","2019-09-30","09:23:00","Cyclopoids","Eucyclops elegans",1,1,59,1.2,59,1.6,786272,789405,"Low",1.38924705793806
"5659",5659,"SHR","2019-09-30","09:23:00","Cyclopoids","Paracyclops chiltoni",2,1,59,1.2,59,1.6,786272,789405,"Low",2.77849411587611
"5666",5666,"SHR","2019-09-30","09:23:00","Calanoids","Calanoid adult",2,1,59,1.2,59,1.6,786272,789405,"Low",2.77849411587611
"5680",5680,"SHR","2019-09-30","09:23:00","Cladocera","Alona",1,1,59,1.2,59,1.6,786272,789405,"Low",1.38924705793806
"5683",5683,"SHR","2019-09-30","09:23:00","Cladocera","Bosmina",15,1,59,1.2,59,1.6,786272,789405,"Low",20.8387058690708
"5686",5686,"SHR","2019-09-30","09:23:00","Cladocera","Chydorus",4,1,59,1.2,59,1.6,786272,789405,"Low",5.55698823175222
"5688",5688,"SHR","2019-09-30","09:23:00","Cladocera","Diaphanosoma",2,1,59,1.2,59,1.6,786272,789405,"Low",2.77849411587611
"5692",5692,"SHR","2019-09-30","09:23:00","Cladocera","Ilyocryptus",3,1,59,1.2,59,1.6,786272,789405,"Low",4.16774117381417
"5694",5694,"SHR","2019-09-30","09:23:00","Cladocera","Leydigia",1,1,59,1.2,59,1.6,786272,789405,"Low",1.38924705793806
"5696",5696,"SHR","2019-09-30","09:23:00","Cladocera","Moina",3,1,59,1.2,59,1.6,786272,789405,"Low",4.16774117381417
"5697",5697,"SHR","2019-09-30","09:23:00","Cladocera","Monospilus",7,1,59,1.2,59,1.6,786272,789405,"Low",9.72472940556639
"5703",5703,"SHR","2019-09-30","09:23:00","Cladocera","Simocephalus",1,1,59,1.2,59,1.6,786272,789405,"Low",1.38924705793806
"5721",5721,"SHR","2019-10-14","09:57:00","Microzooplankton_Nauplii","Rotifers",11,1,55,2.2,55,2.8,757206,760000,"Low",6.84604984047767
"5722",5722,"SHR","2019-10-14","09:57:00","Microzooplankton_Nauplii","Copepod nauplii",2,1,55,2.2,55,2.8,757206,760000,"Low",1.2447363346323
"5723",5723,"SHR","2019-10-14","09:57:00","Microzooplankton_Nauplii","Ostracods",1,1,55,2.2,55,2.8,757206,760000,"Low",0.622368167316152
"5724",5724,"SHR","2019-10-14","09:57:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,55,2.2,55,2.8,757206,760000,"Low",0.792104940220557
"5727",5727,"SHR","2019-10-14","09:57:00","Cyclopoids","Cyclopoid copepodid",129,1,55,2.2,55,2.8,757206,760000,"Low",102.181537288452
"5730",5730,"SHR","2019-10-14","09:57:00","Cyclopoids","Eucyclops pectinifer",5,1,55,2.2,55,2.8,757206,760000,"Low",3.96052470110278
"5735",5735,"SHR","2019-10-14","09:57:00","Cyclopoids","Mesocyclops edax",1,1,55,2.2,55,2.8,757206,760000,"Low",0.792104940220557
"5736",5736,"SHR","2019-10-14","09:57:00","Cyclopoids","Microcyclops rubellus",3,1,55,2.2,55,2.8,757206,760000,"Low",2.37631482066167
"5742",5742,"SHR","2019-10-14","09:57:00","Cyclopoids","Tropocyclops prasinus mexicanus",4,1,55,2.2,55,2.8,757206,760000,"Low",3.16841976088223
"5747",5747,"SHR","2019-10-14","09:57:00","Calanoids","Calanoid copepodid",8,1,55,2.2,55,2.8,757206,760000,"Low",6.33683952176445
"5765",5765,"SHR","2019-10-14","09:57:00","Cladocera","Bosmina",25,1,55,2.2,55,2.8,757206,760000,"Low",19.8026235055139
"5767",5767,"SHR","2019-10-14","09:57:00","Cladocera","Ceriodaphnia",2,1,55,2.2,55,2.8,757206,760000,"Low",1.58420988044111
"5768",5768,"SHR","2019-10-14","09:57:00","Cladocera","Chydorus",5,1,55,2.2,55,2.8,757206,760000,"Low",3.96052470110278
"5769",5769,"SHR","2019-10-14","09:57:00","Cladocera","Daphnia",1,1,55,2.2,55,2.8,757206,760000,"Low",0.792104940220557
"5771",5771,"SHR","2019-10-14","09:57:00","Cladocera","Disparalona",4,1,55,2.2,55,2.8,757206,760000,"Low",3.16841976088223
"5774",5774,"SHR","2019-10-14","09:57:00","Cladocera","Ilyocryptus",1,1,55,2.2,55,2.8,757206,760000,"Low",0.792104940220557
"5775",5775,"SHR","2019-10-14","09:57:00","Cladocera","Kurzia",2,1,55,2.2,55,2.8,757206,760000,"Low",1.58420988044111
"5778",5778,"SHR","2019-10-14","09:57:00","Cladocera","Moina",12,1,55,2.2,55,2.8,757206,760000,"Low",9.50525928264668
"5779",5779,"SHR","2019-10-14","09:57:00","Cladocera","Monospilus",2,1,55,2.2,55,2.8,757206,760000,"Low",1.58420988044111
"5781",5781,"SHR","2019-10-14","09:57:00","Cladocera","Pleuroxus",1,1,55,2.2,55,2.8,757206,760000,"Low",0.792104940220557
"5803",5803,"STTD-DUP","2019-08-07","12:49:00","Microzooplankton_Nauplii","Rotifers",183,1,63,3,63,5,967365,971334,"Low",51.4291860501144
"5804",5804,"STTD-DUP","2019-08-07","12:49:00","Microzooplankton_Nauplii","Copepod nauplii",1,1,63,3,63,5,967365,971334,"Low",0.281033803552538
"5805",5805,"STTD-DUP","2019-08-07","12:49:00","Microzooplankton_Nauplii","Ostracods",127,1,63,3,63,5,967365,971334,"Low",35.6912930511723
"5807",5807,"STTD-DUP","2019-08-07","12:49:00","Cyclopoids","Acanthocyclops vernalis adult",12,1,63,3,63,5,967365,971334,"Low",5.62067607105076
"5810",5810,"STTD-DUP","2019-08-07","12:49:00","Cyclopoids","Cyclopoid copepodid",16,1,63,3,63,5,967365,971334,"Low",7.49423476140101
"5825",5825,"STTD-DUP","2019-08-07","12:49:00","Cyclopoids","Paracyclops sp.",2,1,63,3,63,5,967365,971334,"Low",0.936779345175126
"5830",5830,"STTD-DUP","2019-08-07","12:49:00","Calanoids","Calanoid copepodid",155,1,63,3,63,5,967365,971334,"Low",72.6003992510723
"5838",5838,"STTD-DUP","2019-08-07","12:49:00","Calanoids","Pseudodiaptomus forbesi adult",10,1,63,3,63,5,967365,971334,"Low",4.68389672587563
"5840",5840,"STTD-DUP","2019-08-07","12:49:00","Calanoids","Sinocalanus doerrii adult",3,1,63,3,63,5,967365,971334,"Low",1.40516901776269
"5848",5848,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Bosmina",3,1,63,3,63,5,967365,971334,"Low",1.40516901776269
"5849",5849,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Camptocercus",8,1,63,3,63,5,967365,971334,"Low",3.7471173807005
"5850",5850,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Ceriodaphnia",6,1,63,3,63,5,967365,971334,"Low",2.81033803552538
"5851",5851,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Chydorus",4,1,63,3,63,5,967365,971334,"Low",1.87355869035025
"5853",5853,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Diaphanosoma",27,1,63,3,63,5,967365,971334,"Low",12.6465211598642
"5856",5856,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Graptoleberis",6,1,63,3,63,5,967365,971334,"Low",2.81033803552538
"5859",5859,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Leydigia",1,1,63,3,63,5,967365,971334,"Low",0.468389672587563
"5864",5864,"STTD-DUP","2019-08-07","12:49:00","Cladocera","Pleuroxus",1,1,63,3,63,5,967365,971334,"Low",0.468389672587563
"5886",5886,"STTD-DUP","2019-08-21","12:35:00","Microzooplankton_Nauplii","Rotifers",263,1,57,0.3,57,0.8,930740,932000,"Low",1316.55554658003
"5887",5887,"STTD-DUP","2019-08-21","12:35:00","Microzooplankton_Nauplii","Copepod nauplii",39,1,57,0.3,57,0.8,930740,932000,"Low",195.230670405404
"5888",5888,"STTD-DUP","2019-08-21","12:35:00","Microzooplankton_Nauplii","Ostracods",2,1,57,0.3,57,0.8,930740,932000,"Low",10.0118292515592
"5890",5890,"STTD-DUP","2019-08-21","12:35:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,57,0.3,57,0.8,930740,932000,"Low",13.3491056687455
"5893",5893,"STTD-DUP","2019-08-21","12:35:00","Cyclopoids","Cyclopoid copepodid",12,1,57,0.3,57,0.8,930740,932000,"Low",160.189268024947
"5908",5908,"STTD-DUP","2019-08-21","12:35:00","Cyclopoids","Paracyclops sp.",2,1,57,0.3,57,0.8,930740,932000,"Low",26.6982113374911
"5913",5913,"STTD-DUP","2019-08-21","12:35:00","Calanoids","Calanoid copepodid",170,1,57,0.3,57,0.8,930740,932000,"Low",2269.34796368674
"5920",5920,"STTD-DUP","2019-08-21","12:35:00","Calanoids","Pseudodiaptomus forbesi adult",1,1,57,0.3,57,0.8,930740,932000,"Low",13.3491056687455
"5927",5927,"STTD-DUP","2019-08-21","12:35:00","Cladocera","Alona",2,1,57,0.3,57,0.8,930740,932000,"Low",26.6982113374911
"5930",5930,"STTD-DUP","2019-08-21","12:35:00","Cladocera","Bosmina",7,1,57,0.3,57,0.8,930740,932000,"Low",93.4437396812188
"5932",5932,"STTD-DUP","2019-08-21","12:35:00","Cladocera","Ceriodaphnia",2,1,57,0.3,57,0.8,930740,932000,"Low",26.6982113374911
"5933",5933,"STTD-DUP","2019-08-21","12:35:00","Cladocera","Chydorus",2,1,57,0.3,57,0.8,930740,932000,"Low",26.6982113374911
"5935",5935,"STTD-DUP","2019-08-21","12:35:00","Cladocera","Diaphanosoma",22,1,57,0.3,57,0.8,930740,932000,"Low",293.680324712402
"5943",5943,"STTD-DUP","2019-08-21","12:35:00","Cladocera","Moina",3,1,57,0.3,57,0.8,930740,932000,"Low",40.0473170062366
"5968",5968,"STTD-DUP","2019-09-04","12:25:00","Microzooplankton_Nauplii","Rotifers",65,1,111,0.9,111,1.6,841598,843408,"Low",220.549914081126
"5969",5969,"STTD-DUP","2019-09-04","12:25:00","Microzooplankton_Nauplii","Copepod nauplii",242,1,111,0.9,111,1.6,841598,843408,"Low",821.124295502039
"5970",5970,"STTD-DUP","2019-09-04","12:25:00","Microzooplankton_Nauplii","Ostracods",9,1,111,0.9,111,1.6,841598,843408,"Low",30.5376804112329
"5971",5971,"STTD-DUP","2019-09-04","12:25:00","Cyclopoids","Acanthocyclops vernalis adult",3,1,111,0.9,111,1.6,841598,843408,"Low",18.0964032066565
"5974",5974,"STTD-DUP","2019-09-04","12:25:00","Cyclopoids","Cyclopoid copepodid",54,1,111,0.9,111,1.6,841598,843408,"Low",325.735257719817
"5984",5984,"STTD-DUP","2019-09-04","12:25:00","Cyclopoids","Microcyclops rubellus",2,1,111,0.9,111,1.6,841598,843408,"Low",12.0642688044377
"5989",5989,"STTD-DUP","2019-09-04","12:25:00","Cyclopoids","Paracyclops fimbriatus",1,1,111,0.9,111,1.6,841598,843408,"Low",6.03213440221884
"5994",5994,"STTD-DUP","2019-09-04","12:25:00","Calanoids","Calanoid copepodid",38,1,111,0.9,111,1.6,841598,843408,"Low",229.221107284316
"6009",6009,"STTD-DUP","2019-09-04","12:25:00","Cladocera","Alona",6,1,111,0.9,111,1.6,841598,843408,"Low",36.192806413313
